carrier,delivery_date,order_id,shipment_date,shipment_id,shipment_status,tracking_number
DHL,19-01-2024,1166,15-01-2024,1166,Shipped,TRK220951
DHL,19-01-2024,1853,16-01-2024,1853,Shipped,TRK385267
DHL,19-01-2024,1985,16-01-2024,1985,Shipped,TRK907026
DHL,21-01-2024,11360,16-01-2024,11360,Shipped,TRK027514
DHL,21-01-2024,8618,16-01-2024,8618,Shipped,TRK817343
DHL,22-01-2024,10604,16-01-2024,10604,Shipped,TRK651974
DHL,24-01-2024,11015,16-01-2024,11015,Shipped,TRK939515
DHL,18-01-2024,14321,17-01-2024,14321,Shipped,TRK844833
DHL,20-01-2024,9767,17-01-2024,9767,Shipped,TRK672915
DHL,22-01-2024,8963,17-01-2024,8963,Shipped,TRK776913
DHL,22-01-2024,3728,17-01-2024,3728,Shipped,TRK876121
DHL,22-01-2024,9167,19-01-2024,9167,Shipped,TRK709268
DHL,26-01-2024,13832,19-01-2024,13832,Shipped,TRK250798
DHL,23-01-2024,2126,20-01-2024,2126,Shipped,TRK781057
DHL,24-01-2024,6539,20-01-2024,6539,Shipped,TRK006137
DHL,25-01-2024,12242,20-01-2024,12242,Shipped,TRK692806
DHL,26-01-2024,9782,20-01-2024,9782,Shipped,TRK578582
DHL,27-01-2024,9566,20-01-2024,9566,Shipped,TRK234181
DHL,27-01-2024,13694,20-01-2024,13694,Shipped,TRK683848
DHL,28-01-2024,7052,20-01-2024,7052,Shipped,TRK413795
DHL,22-01-2024,4049,21-01-2024,4049,Shipped,TRK554735
DHL,25-01-2024,10301,21-01-2024,10301,Shipped,TRK064996
DHL,26-01-2024,4754,21-01-2024,4754,Shipped,TRK860047
DHL,29-01-2024,8285,21-01-2024,8285,Shipped,TRK413498
DHL,24-01-2024,2939,22-01-2024,2939,Shipped,TRK232361
DHL,25-01-2024,7019,22-01-2024,7019,Shipped,TRK301291
DHL,28-01-2024,5981,22-01-2024,5981,Shipped,TRK355159
DHL,29-01-2024,4652,22-01-2024,4652,Shipped,TRK427729
DHL,25-01-2024,9542,23-01-2024,9542,Shipped,TRK954250
DHL,26-01-2024,6158,23-01-2024,6158,Shipped,TRK390335
DHL,27-01-2024,14138,23-01-2024,14138,Shipped,TRK950890
DHL,29-01-2024,8693,23-01-2024,8693,Shipped,TRK203455
DHL,29-01-2024,6332,23-01-2024,6332,Shipped,TRK981821
DHL,31-01-2024,8366,23-01-2024,8366,Shipped,TRK348008
DHL,31-01-2024,8150,23-01-2024,8150,Shipped,TRK481981
DHL,26-01-2024,8024,24-01-2024,8024,Shipped,TRK782897
DHL,29-01-2024,10541,24-01-2024,10541,Shipped,TRK270263
DHL,29-01-2024,11474,24-01-2024,11474,Shipped,TRK624371
DHL,27-01-2024,2327,25-01-2024,2327,Shipped,TRK062876
DHL,28-01-2024,11336,25-01-2024,11336,Shipped,TRK182716
DHL,28-01-2024,10586,25-01-2024,10586,Shipped,TRK917200
DHL,01-02-2024,13766,25-01-2024,13766,Shipped,TRK184543
DHL,02-02-2024,5951,25-01-2024,5951,Shipped,TRK060290
DHL,31-01-2024,1100,26-01-2024,1100,Shipped,TRK406801
DHL,02-02-2024,8210,26-01-2024,8210,Shipped,TRK372547
DHL,28-01-2024,5696,27-01-2024,5696,Shipped,TRK366126
DHL,29-01-2024,9362,27-01-2024,9362,Shipped,TRK231317
DHL,29-01-2024,9761,27-01-2024,9761,Shipped,TRK870025
DHL,30-01-2024,5711,27-01-2024,5711,Shipped,TRK376128
DHL,30-01-2024,8204,27-01-2024,8204,Shipped,TRK405317
DHL,02-02-2024,4481,27-01-2024,4481,Shipped,TRK500746
DHL,01-02-2024,9569,28-01-2024,9569,Shipped,TRK791724
DHL,02-02-2024,2738,28-01-2024,2738,Shipped,TRK728853
DHL,04-02-2024,11411,28-01-2024,11411,Shipped,TRK014802
DHL,04-02-2024,12380,28-01-2024,12380,Shipped,TRK484538
DHL,04-02-2024,14459,28-01-2024,14459,Shipped,TRK672733
DHL,04-02-2024,2066,28-01-2024,2066,Shipped,TRK712858
DHL,03-02-2024,10370,29-01-2024,10370,Shipped,TRK844920
DHL,05-02-2024,11720,29-01-2024,11720,Shipped,TRK981188
DHL,31-01-2024,11219,30-01-2024,11219,Shipped,TRK527323
DHL,01-02-2024,13271,30-01-2024,13271,Shipped,TRK257886
DHL,05-02-2024,1646,30-01-2024,1646,Shipped,TRK152867
DHL,05-02-2024,6947,30-01-2024,6947,Shipped,TRK848765
DHL,02-02-2024,5390,31-01-2024,5390,Shipped,TRK303371
DHL,02-02-2024,14423,31-01-2024,14423,Shipped,TRK443016
DHL,05-02-2024,10793,31-01-2024,10793,Shipped,TRK982601
DHL,06-02-2024,5582,31-01-2024,5582,Shipped,TRK181193
DHL,06-02-2024,7001,31-01-2024,7001,Shipped,TRK281651
DHL,08-02-2024,4091,31-01-2024,4091,Shipped,TRK037035
DHL,04-02-2024,5735,01-02-2024,5735,Shipped,TRK831015
DHL,07-02-2024,6728,01-02-2024,6728,Shipped,TRK966444
DHL,07-02-2024,13262,01-02-2024,13262,Shipped,TRK989302
DHL,08-02-2024,3272,01-02-2024,3272,Shipped,TRK244599
DHL,08-02-2024,4313,01-02-2024,4313,Shipped,TRK917719
DHL,09-02-2024,3821,01-02-2024,3821,Shipped,TRK344613
DHL,04-02-2024,6647,02-02-2024,6647,Shipped,TRK928473
DHL,05-02-2024,3197,02-02-2024,3197,Shipped,TRK302000
DHL,08-02-2024,10787,02-02-2024,10787,Shipped,TRK879383
DHL,08-02-2024,3932,03-02-2024,3932,Shipped,TRK043388
DHL,08-02-2024,9203,03-02-2024,9203,Shipped,TRK689986
DHL,08-02-2024,14492,03-02-2024,14492,Shipped,TRK721856
DHL,09-02-2024,1511,03-02-2024,1511,Shipped,TRK107327
DHL,09-02-2024,10298,03-02-2024,10298,Shipped,TRK263940
DHL,11-02-2024,10028,03-02-2024,10028,Shipped,TRK990000
DHL,06-02-2024,6395,04-02-2024,6395,Shipped,TRK962169
DHL,08-02-2024,5579,04-02-2024,5579,Shipped,TRK715212
DHL,09-02-2024,8192,04-02-2024,8192,Shipped,TRK987730
DHL,11-02-2024,3656,04-02-2024,3656,Shipped,TRK449897
DHL,08-02-2024,13409,05-02-2024,13409,Shipped,TRK101453
DHL,09-02-2024,3359,05-02-2024,3359,Shipped,TRK001352
DHL,09-02-2024,11921,05-02-2024,11921,Shipped,TRK795663
DHL,09-02-2024,6146,05-02-2024,6146,Shipped,TRK801115
DHL,11-02-2024,11759,05-02-2024,11759,Shipped,TRK574650
DHL,12-02-2024,7631,05-02-2024,7631,Shipped,TRK019865
DHL,12-02-2024,9287,05-02-2024,9287,Shipped,TRK419071
DHL,13-02-2024,2429,05-02-2024,2429,Shipped,TRK927196
DHL,08-02-2024,6803,07-02-2024,6803,Shipped,TRK024347
DHL,09-02-2024,7241,07-02-2024,7241,Shipped,TRK168580
DHL,11-02-2024,12422,07-02-2024,12422,Shipped,TRK293980
DHL,11-02-2024,9455,07-02-2024,9455,Shipped,TRK649911
DHL,13-02-2024,13748,07-02-2024,13748,Shipped,TRK933563
DHL,13-02-2024,8792,07-02-2024,8792,Shipped,TRK974802
DHL,14-02-2024,2165,07-02-2024,2165,Shipped,TRK077766
DHL,14-02-2024,13634,07-02-2024,13634,Shipped,TRK556581
DHL,15-02-2024,12104,07-02-2024,12104,Shipped,TRK673006
DHL,15-02-2024,10112,07-02-2024,10112,Shipped,TRK998278
DHL,11-02-2024,11876,08-02-2024,11876,Shipped,TRK808412
DHL,13-02-2024,9518,08-02-2024,9518,Shipped,TRK295634
DHL,13-02-2024,12482,08-02-2024,12482,Shipped,TRK758288
DHL,15-02-2024,4415,08-02-2024,4415,Shipped,TRK574127
DHL,11-02-2024,5489,09-02-2024,5489,Shipped,TRK829841
DHL,12-02-2024,8894,09-02-2024,8894,Shipped,TRK396855
DHL,14-02-2024,12206,09-02-2024,12206,Shipped,TRK176719
DHL,14-02-2024,1691,09-02-2024,1691,Shipped,TRK472860
DHL,14-02-2024,2102,09-02-2024,2102,Shipped,TRK855172
DHL,15-02-2024,12590,09-02-2024,12590,Shipped,TRK535493
DHL,16-02-2024,12086,09-02-2024,12086,Shipped,TRK167836
DHL,12-02-2024,6671,10-02-2024,6671,Shipped,TRK407781
DHL,14-02-2024,6557,10-02-2024,6557,Shipped,TRK657908
DHL,16-02-2024,11150,11-02-2024,11150,Shipped,TRK092517
DHL,18-02-2024,9935,11-02-2024,9935,Shipped,TRK388448
DHL,14-02-2024,4949,12-02-2024,4949,Shipped,TRK196269
DHL,18-02-2024,5888,12-02-2024,5888,Shipped,TRK027277
DHL,14-02-2024,1862,13-02-2024,1862,Shipped,TRK289001
DHL,14-02-2024,1958,13-02-2024,1958,Shipped,TRK610027
DHL,15-02-2024,1445,13-02-2024,1445,Shipped,TRK287346
DHL,16-02-2024,4016,13-02-2024,4016,Shipped,TRK379300
DHL,18-02-2024,11426,13-02-2024,11426,Shipped,TRK518934
DHL,20-02-2024,12785,13-02-2024,12785,Shipped,TRK633940
DHL,20-02-2024,7841,13-02-2024,7841,Shipped,TRK662051
DHL,15-02-2024,1301,14-02-2024,1301,Shipped,TRK193651
DHL,21-02-2024,3755,14-02-2024,3755,Shipped,TRK590117
DHL,22-02-2024,10469,14-02-2024,10469,Shipped,TRK334158
DHL,17-02-2024,4235,15-02-2024,4235,Shipped,TRK777840
DHL,23-02-2024,4637,15-02-2024,4637,Shipped,TRK574016
DHL,17-02-2024,8228,16-02-2024,8228,Shipped,TRK169349
DHL,20-02-2024,10106,16-02-2024,10106,Shipped,TRK556424
DHL,22-02-2024,2156,16-02-2024,2156,Shipped,TRK994574
DHL,23-02-2024,14144,16-02-2024,14144,Shipped,TRK364802
DHL,19-02-2024,1589,17-02-2024,1589,Shipped,TRK537353
DHL,19-02-2024,13355,17-02-2024,13355,Shipped,TRK693280
DHL,20-02-2024,11858,17-02-2024,11858,Shipped,TRK831777
DHL,20-02-2024,11030,17-02-2024,11030,Shipped,TRK982585
DHL,22-02-2024,8621,17-02-2024,8621,Shipped,TRK364371
DHL,25-02-2024,1553,17-02-2024,1553,Shipped,TRK612316
DHL,22-02-2024,4022,18-02-2024,4022,Shipped,TRK420241
DHL,23-02-2024,1901,18-02-2024,1901,Shipped,TRK816100
DHL,24-02-2024,5207,18-02-2024,5207,Shipped,TRK280914
DHL,25-02-2024,14744,18-02-2024,14744,Shipped,TRK364944
DHL,22-02-2024,7289,19-02-2024,7289,Shipped,TRK525373
DHL,26-02-2024,6431,19-02-2024,6431,Shipped,TRK675605
DHL,23-02-2024,14996,20-02-2024,14996,Shipped,TRK374158
DHL,24-02-2024,14906,20-02-2024,14906,Shipped,TRK680010
DHL,24-02-2024,4199,20-02-2024,4199,Shipped,TRK688950
DHL,25-02-2024,9620,20-02-2024,9620,Shipped,TRK716847
DHL,28-02-2024,6860,20-02-2024,6860,Shipped,TRK833834
DHL,23-02-2024,1391,21-02-2024,1391,Shipped,TRK236210
DHL,24-02-2024,1097,21-02-2024,1097,Shipped,TRK081572
DHL,27-02-2024,3995,21-02-2024,3995,Shipped,TRK856356
DHL,29-02-2024,12350,21-02-2024,12350,Shipped,TRK349524
DHL,25-02-2024,12326,22-02-2024,12326,Shipped,TRK700225
DHL,25-02-2024,14225,23-02-2024,14225,Shipped,TRK872676
DHL,26-02-2024,3101,23-02-2024,3101,Shipped,TRK006277
DHL,26-02-2024,4337,23-02-2024,4337,Shipped,TRK375016
DHL,27-02-2024,11978,23-02-2024,11978,Shipped,TRK696816
DHL,28-02-2024,7487,23-02-2024,7487,Shipped,TRK716265
DHL,01-03-2024,4643,23-02-2024,4643,Shipped,TRK142432
DHL,01-03-2024,1295,23-02-2024,1295,Shipped,TRK305842
DHL,25-02-2024,3344,24-02-2024,3344,Shipped,TRK214613
DHL,25-02-2024,4094,24-02-2024,4094,Shipped,TRK254751
DHL,27-02-2024,4745,24-02-2024,4745,Shipped,TRK375227
DHL,27-02-2024,3542,24-02-2024,3542,Shipped,TRK730794
DHL,28-02-2024,14681,24-02-2024,14681,Shipped,TRK330850
DHL,27-02-2024,12365,25-02-2024,12365,Shipped,TRK048382
DHL,28-02-2024,12557,25-02-2024,12557,Shipped,TRK283409
DHL,28-02-2024,11396,25-02-2024,11396,Shipped,TRK868913
DHL,28-02-2024,12707,25-02-2024,12707,Shipped,TRK983256
DHL,29-02-2024,9581,25-02-2024,9581,Shipped,TRK462719
DHL,03-03-2024,1607,25-02-2024,1607,Shipped,TRK003800
DHL,01-03-2024,14405,26-02-2024,14405,Shipped,TRK510733
DHL,03-03-2024,11021,26-02-2024,11021,Shipped,TRK502460
DHL,04-03-2024,13649,26-02-2024,13649,Shipped,TRK533306
DHL,01-03-2024,8060,27-02-2024,8060,Shipped,TRK495600
DHL,04-03-2024,4895,27-02-2024,4895,Shipped,TRK963095
DHL,05-03-2024,6071,27-02-2024,6071,Shipped,TRK569058
DHL,05-03-2024,6926,27-02-2024,6926,Shipped,TRK908181
DHL,05-03-2024,2144,27-02-2024,2144,Shipped,TRK957437
DHL,29-02-2024,14303,28-02-2024,14303,Shipped,TRK927297
DHL,01-03-2024,10091,28-02-2024,10091,Shipped,TRK728104
DHL,02-03-2024,1712,28-02-2024,1712,Shipped,TRK351017
DHL,04-03-2024,11537,28-02-2024,11537,Shipped,TRK374865
DHL,04-03-2024,12470,28-02-2024,12470,Shipped,TRK433585
DHL,01-03-2024,3812,29-02-2024,3812,Shipped,TRK153231
DHL,02-03-2024,7073,29-02-2024,7073,Shipped,TRK386343
DHL,06-03-2024,4889,29-02-2024,4889,Shipped,TRK659949
DHL,06-03-2024,11300,29-02-2024,11300,Shipped,TRK821308
DHL,07-03-2024,12521,29-02-2024,12521,Shipped,TRK429271
DHL,08-03-2024,11732,29-02-2024,11732,Shipped,TRK481868
DHL,03-03-2024,3074,01-03-2024,3074,Shipped,TRK956178
DHL,05-03-2024,13274,01-03-2024,13274,Shipped,TRK294322
DHL,06-03-2024,10721,01-03-2024,10721,Shipped,TRK283085
DHL,07-03-2024,8417,01-03-2024,8417,Shipped,TRK234828
DHL,06-03-2024,1349,02-03-2024,1349,Shipped,TRK396887
DHL,08-03-2024,8591,02-03-2024,8591,Shipped,TRK073311
DHL,07-03-2024,11156,03-03-2024,11156,Shipped,TRK755256
DHL,08-03-2024,13793,03-03-2024,13793,Shipped,TRK482611
DHL,10-03-2024,1256,03-03-2024,1256,Shipped,TRK606357
DHL,11-03-2024,7709,03-03-2024,7709,Shipped,TRK246110
DHL,05-03-2024,3551,04-03-2024,3551,Shipped,TRK855724
DHL,09-03-2024,12446,04-03-2024,12446,Shipped,TRK861947
DHL,10-03-2024,3953,04-03-2024,3953,Shipped,TRK473709
DHL,10-03-2024,2513,04-03-2024,2513,Shipped,TRK767393
DHL,12-03-2024,10049,04-03-2024,10049,Shipped,TRK545210
DHL,08-03-2024,2654,05-03-2024,2654,Shipped,TRK506796
DHL,09-03-2024,2138,05-03-2024,2138,Shipped,TRK281372
DHL,09-03-2024,14054,05-03-2024,14054,Shipped,TRK977232
DHL,10-03-2024,14129,05-03-2024,14129,Shipped,TRK434290
DHL,11-03-2024,13370,05-03-2024,13370,Shipped,TRK482616
DHL,12-03-2024,4421,05-03-2024,4421,Shipped,TRK236073
DHL,12-03-2024,4721,05-03-2024,4721,Shipped,TRK286040
DHL,09-03-2024,10430,06-03-2024,10430,Shipped,TRK583870
DHL,11-03-2024,2747,06-03-2024,2747,Shipped,TRK895026
DHL,12-03-2024,2489,06-03-2024,2489,Shipped,TRK085238
DHL,13-03-2024,3167,06-03-2024,3167,Shipped,TRK683000
DHL,10-03-2024,5210,07-03-2024,5210,Shipped,TRK790206
DHL,13-03-2024,11741,07-03-2024,11741,Shipped,TRK348942
DHL,13-03-2024,11594,07-03-2024,11594,Shipped,TRK382277
DHL,14-03-2024,9917,07-03-2024,9917,Shipped,TRK318568
DHL,15-03-2024,1304,07-03-2024,1304,Shipped,TRK172721
DHL,15-03-2024,10466,07-03-2024,10466,Shipped,TRK394749
DHL,12-03-2024,5099,08-03-2024,5099,Shipped,TRK676515
DHL,13-03-2024,2630,08-03-2024,2630,Shipped,TRK874206
DHL,15-03-2024,8222,08-03-2024,8222,Shipped,TRK349453
DHL,15-03-2024,13397,08-03-2024,13397,Shipped,TRK678887
DHL,16-03-2024,12587,08-03-2024,12587,Shipped,TRK489777
DHL,11-03-2024,14126,09-03-2024,14126,Shipped,TRK200743
DHL,11-03-2024,14600,09-03-2024,14600,Shipped,TRK204559
DHL,13-03-2024,8072,09-03-2024,8072,Shipped,TRK849220
DHL,14-03-2024,1346,09-03-2024,1346,Shipped,TRK956174
DHL,17-03-2024,8795,09-03-2024,8795,Shipped,TRK506492
DHL,11-03-2024,5000,10-03-2024,5000,Shipped,TRK364182
DHL,14-03-2024,12035,10-03-2024,12035,Shipped,TRK778326
DHL,18-03-2024,7508,10-03-2024,7508,Shipped,TRK219511
DHL,18-03-2024,3377,11-03-2024,3377,Shipped,TRK858982
DHL,18-03-2024,5075,11-03-2024,5075,Shipped,TRK876079
DHL,15-03-2024,8105,12-03-2024,8105,Shipped,TRK711322
DHL,16-03-2024,14063,12-03-2024,14063,Shipped,TRK676077
DHL,17-03-2024,1496,12-03-2024,1496,Shipped,TRK563041
DHL,18-03-2024,3113,12-03-2024,3113,Shipped,TRK752531
DHL,19-03-2024,11654,12-03-2024,11654,Shipped,TRK985587
DHL,19-03-2024,7184,12-03-2024,7184,Shipped,TRK989874
DHL,15-03-2024,4379,13-03-2024,4379,Shipped,TRK229507
DHL,16-03-2024,14351,13-03-2024,14351,Shipped,TRK228823
DHL,19-03-2024,11225,13-03-2024,11225,Shipped,TRK317964
DHL,19-03-2024,7325,13-03-2024,7325,Shipped,TRK493131
DHL,20-03-2024,3242,13-03-2024,3242,Shipped,TRK367377
DHL,21-03-2024,11369,13-03-2024,11369,Shipped,TRK746179
DHL,18-03-2024,9317,14-03-2024,9317,Shipped,TRK273843
DHL,17-03-2024,4571,15-03-2024,4571,Shipped,TRK066680
DHL,19-03-2024,1628,15-03-2024,1628,Shipped,TRK519490
DHL,23-03-2024,12416,15-03-2024,12416,Shipped,TRK003855
DHL,23-03-2024,10730,15-03-2024,10730,Shipped,TRK235169
DHL,17-03-2024,6548,16-03-2024,6548,Shipped,TRK444012
DHL,18-03-2024,4736,16-03-2024,4736,Shipped,TRK016753
DHL,18-03-2024,11363,16-03-2024,11363,Shipped,TRK212447
DHL,18-03-2024,4751,16-03-2024,4751,Shipped,TRK670858
DHL,22-03-2024,1604,16-03-2024,1604,Shipped,TRK729687
DHL,19-03-2024,12989,17-03-2024,12989,Shipped,TRK180565
DHL,19-03-2024,10634,17-03-2024,10634,Shipped,TRK783939
DHL,20-03-2024,11351,17-03-2024,11351,Shipped,TRK321339
DHL,20-03-2024,6302,17-03-2024,6302,Shipped,TRK997389
DHL,21-03-2024,4937,17-03-2024,4937,Shipped,TRK744569
DHL,21-03-2024,4292,17-03-2024,4292,Shipped,TRK938321
DHL,22-03-2024,7328,17-03-2024,7328,Shipped,TRK169275
DHL,24-03-2024,10934,17-03-2024,10934,Shipped,TRK330034
DHL,19-03-2024,9392,18-03-2024,9392,Shipped,TRK666588
DHL,20-03-2024,3356,18-03-2024,3356,Shipped,TRK757632
DHL,21-03-2024,13439,18-03-2024,13439,Shipped,TRK364568
DHL,22-03-2024,9590,18-03-2024,9590,Shipped,TRK003325
DHL,22-03-2024,7829,18-03-2024,7829,Shipped,TRK287206
DHL,26-03-2024,1979,18-03-2024,1979,Shipped,TRK664341
DHL,21-03-2024,1700,19-03-2024,1700,Shipped,TRK054847
DHL,21-03-2024,13817,19-03-2024,13817,Shipped,TRK108532
DHL,22-03-2024,14888,19-03-2024,14888,Shipped,TRK216863
DHL,23-03-2024,1724,19-03-2024,1724,Shipped,TRK293258
DHL,25-03-2024,12065,19-03-2024,12065,Shipped,TRK286017
DHL,26-03-2024,8543,19-03-2024,8543,Shipped,TRK504030
DHL,23-03-2024,12665,20-03-2024,12665,Shipped,TRK201765
DHL,26-03-2024,12368,20-03-2024,12368,Shipped,TRK435643
DHL,26-03-2024,3989,20-03-2024,3989,Shipped,TRK871222
DHL,28-03-2024,5894,20-03-2024,5894,Shipped,TRK145662
DHL,23-03-2024,5843,21-03-2024,5843,Shipped,TRK490551
DHL,25-03-2024,11144,21-03-2024,11144,Shipped,TRK453080
DHL,25-03-2024,9143,21-03-2024,9143,Shipped,TRK558404
DHL,26-03-2024,5960,21-03-2024,5960,Shipped,TRK464845
DHL,25-03-2024,5450,22-03-2024,5450,Shipped,TRK742359
DHL,28-03-2024,13436,22-03-2024,13436,Shipped,TRK106966
DHL,28-03-2024,1658,22-03-2024,1658,Shipped,TRK241694
DHL,26-03-2024,14024,23-03-2024,14024,Shipped,TRK231848
DHL,28-03-2024,13568,23-03-2024,13568,Shipped,TRK491423
DHL,27-03-2024,6344,24-03-2024,6344,Shipped,TRK042176
DHL,31-03-2024,4997,24-03-2024,4997,Shipped,TRK170555
DHL,31-03-2024,3767,24-03-2024,3767,Shipped,TRK371803
DHL,26-03-2024,9434,25-03-2024,9434,Shipped,TRK592842
DHL,27-03-2024,12497,25-03-2024,12497,Shipped,TRK051850
DHL,27-03-2024,11810,25-03-2024,11810,Shipped,TRK077537
DHL,27-03-2024,7529,25-03-2024,7529,Shipped,TRK230386
DHL,29-03-2024,14765,25-03-2024,14765,Shipped,TRK113830
DHL,29-03-2024,8708,25-03-2024,8708,Shipped,TRK239769
DHL,01-04-2024,1727,25-03-2024,1727,Shipped,TRK240654
DHL,01-04-2024,1817,25-03-2024,1817,Shipped,TRK871032
DHL,27-03-2024,3530,26-03-2024,3530,Shipped,TRK634923
DHL,28-03-2024,3797,26-03-2024,3797,Shipped,TRK183497
DHL,29-03-2024,5219,26-03-2024,5219,Shipped,TRK954399
DHL,01-04-2024,9560,26-03-2024,9560,Shipped,TRK462570
DHL,01-04-2024,10082,26-03-2024,10082,Shipped,TRK951090
DHL,03-04-2024,13619,26-03-2024,13619,Shipped,TRK556381
DHL,29-03-2024,3320,27-03-2024,3320,Shipped,TRK706176
DHL,03-04-2024,9731,27-03-2024,9731,Shipped,TRK746259
DHL,04-04-2024,7868,27-03-2024,7868,Shipped,TRK832620
DHL,30-03-2024,11105,28-03-2024,11105,Shipped,TRK218208
DHL,31-03-2024,5126,28-03-2024,5126,Shipped,TRK175240
DHL,31-03-2024,2900,28-03-2024,2900,Shipped,TRK966578
DHL,01-04-2024,1814,28-03-2024,1814,Shipped,TRK526130
DHL,30-03-2024,2822,29-03-2024,2822,Shipped,TRK805482
DHL,03-04-2024,1328,29-03-2024,1328,Shipped,TRK858608
DHL,05-04-2024,4052,29-03-2024,4052,Shipped,TRK311961
DHL,04-04-2024,1877,30-03-2024,1877,Shipped,TRK644633
DHL,04-04-2024,13052,31-03-2024,13052,Shipped,TRK764273
DHL,08-04-2024,7616,31-03-2024,7616,Shipped,TRK230523
DHL,08-04-2024,14426,31-03-2024,14426,Shipped,TRK464705
DHL,02-04-2024,4928,01-04-2024,4928,Shipped,TRK711978
DHL,04-04-2024,7703,01-04-2024,7703,Shipped,TRK419973
DHL,05-04-2024,5315,01-04-2024,5315,Shipped,TRK287014
DHL,06-04-2024,4712,01-04-2024,4712,Shipped,TRK113900
DHL,06-04-2024,7934,01-04-2024,7934,Shipped,TRK173404
DHL,06-04-2024,12656,01-04-2024,12656,Shipped,TRK400135
DHL,06-04-2024,12425,01-04-2024,12425,Shipped,TRK547427
DHL,06-04-2024,13772,01-04-2024,13772,Shipped,TRK554838
DHL,06-04-2024,9818,01-04-2024,9818,Shipped,TRK664749
DHL,04-04-2024,7853,02-04-2024,7853,Shipped,TRK075413
DHL,05-04-2024,6707,02-04-2024,6707,Shipped,TRK202900
DHL,08-04-2024,2336,02-04-2024,2336,Shipped,TRK134604
DHL,08-04-2024,9068,02-04-2024,9068,Shipped,TRK196330
DHL,08-04-2024,10739,02-04-2024,10739,Shipped,TRK830489
DHL,05-04-2024,10748,03-04-2024,10748,Shipped,TRK017249
DHL,05-04-2024,10745,03-04-2024,10745,Shipped,TRK064269
DHL,06-04-2024,9968,03-04-2024,9968,Shipped,TRK480318
DHL,10-04-2024,12881,03-04-2024,12881,Shipped,TRK194519
DHL,07-04-2024,6044,04-04-2024,6044,Shipped,TRK824026
DHL,09-04-2024,10547,04-04-2024,10547,Shipped,TRK339900
DHL,09-04-2024,5180,04-04-2024,5180,Shipped,TRK790647
DHL,09-04-2024,2021,04-04-2024,2021,Shipped,TRK996304
DHL,10-04-2024,2438,04-04-2024,2438,Shipped,TRK129308
DHL,12-04-2024,11510,04-04-2024,11510,Shipped,TRK938357
DHL,08-04-2024,12302,05-04-2024,12302,Shipped,TRK948200
DHL,08-04-2024,5855,06-04-2024,5855,Shipped,TRK844246
DHL,10-04-2024,7550,06-04-2024,7550,Shipped,TRK935912
DHL,13-04-2024,8252,06-04-2024,8252,Shipped,TRK522440
DHL,14-04-2024,9251,06-04-2024,9251,Shipped,TRK630581
DHL,14-04-2024,8552,06-04-2024,8552,Shipped,TRK954732
DHL,08-04-2024,14123,07-04-2024,14123,Shipped,TRK855690
DHL,09-04-2024,3476,07-04-2024,3476,Shipped,TRK318753
DHL,11-04-2024,10196,07-04-2024,10196,Shipped,TRK413233
DHL,13-04-2024,1028,07-04-2024,1028,Shipped,TRK402855
DHL,09-04-2024,3026,08-04-2024,3026,Shipped,TRK190259
DHL,13-04-2024,11576,08-04-2024,11576,Shipped,TRK062739
DHL,15-04-2024,14948,08-04-2024,14948,Shipped,TRK402370
DHL,16-04-2024,12353,08-04-2024,12353,Shipped,TRK932625
DHL,10-04-2024,2030,09-04-2024,2030,Shipped,TRK312341
DHL,11-04-2024,14912,09-04-2024,14912,Shipped,TRK808417
DHL,11-04-2024,7676,09-04-2024,7676,Shipped,TRK907178
DHL,13-04-2024,9641,09-04-2024,9641,Shipped,TRK266069
DHL,14-04-2024,12815,09-04-2024,12815,Shipped,TRK956035
DHL,16-04-2024,13094,09-04-2024,13094,Shipped,TRK393359
DHL,16-04-2024,9830,10-04-2024,9830,Shipped,TRK917334
DHL,16-04-2024,14075,10-04-2024,14075,Shipped,TRK980075
DHL,18-04-2024,14960,10-04-2024,14960,Shipped,TRK504201
DHL,13-04-2024,10526,11-04-2024,10526,Shipped,TRK542742
DHL,13-04-2024,3020,11-04-2024,3020,Shipped,TRK691951
DHL,17-04-2024,11126,11-04-2024,11126,Shipped,TRK765129
DHL,19-04-2024,1643,11-04-2024,1643,Shipped,TRK284995
DHL,19-04-2024,14255,12-04-2024,14255,Shipped,TRK111056
DHL,20-04-2024,1592,12-04-2024,1592,Shipped,TRK199512
DHL,15-04-2024,6767,13-04-2024,6767,Shipped,TRK235083
DHL,16-04-2024,6542,13-04-2024,6542,Shipped,TRK169300
DHL,19-04-2024,1133,13-04-2024,1133,Shipped,TRK078626
DHL,16-04-2024,7619,14-04-2024,7619,Shipped,TRK865621
DHL,18-04-2024,7367,14-04-2024,7367,Shipped,TRK924332
DHL,19-04-2024,4028,14-04-2024,4028,Shipped,TRK068083
DHL,17-04-2024,10328,15-04-2024,10328,Shipped,TRK253410
DHL,19-04-2024,6740,15-04-2024,6740,Shipped,TRK805719
DHL,20-04-2024,4796,15-04-2024,4796,Shipped,TRK200433
DHL,20-04-2024,9419,15-04-2024,9419,Shipped,TRK564113
DHL,20-04-2024,1064,15-04-2024,1064,Shipped,TRK770705
DHL,22-04-2024,3761,15-04-2024,3761,Shipped,TRK280389
DHL,22-04-2024,10148,15-04-2024,10148,Shipped,TRK305876
DHL,22-04-2024,4196,15-04-2024,4196,Shipped,TRK911314
